GWAS_1,dataset,gene_2,nsnps,PP.H0.abf,PP.H1.abf,PP.H2.abf,PP.H3.abf,PP.H4.abf,sum_PPH3_PPH4,ratio_PPH4_PPH3,p12,gene_name,Eqtl_type,Cell_resolution,Cell_name,Treatment,significant
shigemizu2021,expression_celltype_NK_IAV,ENSG00000137642,308,2.524138462683325e-5,0.8923158158402958,6.768066679405232e-7,0.023842180963012626,0.08381608500539699,0.1076582659684096,3.515453772262881,1e-5,SORL1,expression,celltype,NK,IAV,Not_signif
shigemizu2021,expression_celltype_NK_NS,ENSG00000130203,118,3.722206144719757e-124,0.9162410877339974,4.023769830066389e-126,0.009830798014690868,0.0739281142513169,0.08375891226600776,7.520052201341214,1e-5,APOE,expression,celltype,NK,NS,Not_signif
shigemizu2021,expression_celltype_NK_NS,ENSG00000137642,308,2.3059729102566733e-5,0.8151914521099137,6.734035474329862e-7,0.023644552043826136,0.1611402627136101,0.18478481475743624,6.81511167625126,1e-5,SORL1,expression,celltype,NK,NS,Not_signif
shigemizu2021,expression_celltype_T-CD4_COV,ENSG00000130203,118,3.711958735377818e-124,0.9137186327390656,4.4217098502961694e-126,0.010808804356112168,0.07547256290479593,0.0862813672609081,6.982508001647534,1e-5,APOE,expression,celltype,T-CD4,COV,Not_signif
shigemizu2021,expression_celltype_T-CD4_COV,ENSG00000137642,308,2.5246751010304254e-5,0.8925055244840899,7.966123242264115e-7,0.028081896472735825,0.07938653567983969,0.10746843215257551,2.826964900925212,1e-5,SORL1,expression,celltype,T-CD4,COV,Not_signif
shigemizu2021,expression_celltype_T-CD4_IAV,ENSG00000130203,118,3.7821430921621275e-124,0.930994890125613,3.4532586945050574e-126,0.008439816952076979,0.06056529292232951,0.06900510987440649,7.176138210844114,1e-5,APOE,expression,celltype,T-CD4,IAV,Not_signif
shigemizu2021,expression_celltype_T-CD4_IAV,ENSG00000137642,308,2.4334460947576574e-5,0.8602548827843294,1.2063562751843365e-6,0.042549094760913155,0.09717048163753436,0.1397195763984475,2.283726179923292,1e-5,SORL1,expression,celltype,T-CD4,IAV,Not_signif
shigemizu2021,expression_celltype_T-CD4_NS,ENSG00000130203,118,3.774879223615374e-124,0.9292068497646901,4.1251049448325384e-126,0.010093468289197088,0.06069968194610866,0.07079315023530575,6.013758621610251,1e-5,APOE,expression,celltype,T-CD4,NS,Not_signif
shigemizu2021,expression_celltype_T-CD4_NS,ENSG00000137642,308,2.5124138455643328e-5,0.888171011010997,1.2498333351536602e-6,0.04411554886205365,0.06768706615515875,0.11180261501721239,1.5343131367765965,1e-5,SORL1,expression,celltype,T-CD4,NS,Not_signif
shigemizu2021,expression_celltype_T-CD8_COV,ENSG00000130203,118,3.785233882534712e-124,0.9317557048206702,3.3292544069791156e-126,0.00813502974781526,0.060109265431516394,0.06824429517933166,7.3889423019822775,1e-5,APOE,expression,celltype,T-CD8,COV,Not_signif
shigemizu2021,expression_celltype_T-CD8_COV,ENSG00000137642,308,2.576530315342546e-5,0.9108370180010121,6.188901054108098e-7,0.021811245791744115,0.0673253520139854,0.08913659780572952,3.086726574759387,1e-5,SORL1,expression,celltype,T-CD8,COV,Not_signif
shigemizu2021,expression_celltype_T-CD8_IAV,ENSG00000130203,118,3.7129986248641582e-124,0.9139746071362492,1.1131291068203006e-125,0.027341588613983975,0.05868380424975665,0.08602539286374063,2.14632021124561,1e-5,APOE,expression,celltype,T-CD8,IAV,Not_signif
shigemizu2021,expression_celltype_T-CD8_IAV,ENSG00000137642,308,2.54694747132379e-5,0.900379097413165,6.308828437521483e-7,0.022225160419234793,0.07736964181004302,0.09959480222927782,3.4811736046270947,1e-5,SORL1,expression,celltype,T-CD8,IAV,Not_signif
shigemizu2021,expression_celltype_T-CD8_NS,ENSG00000130203,118,3.7727865444002597e-124,0.9286917255061762,4.467684920875495e-126,0.010937075832484234,0.0603711986613637,0.07130827449384794,5.5198665151479585,1e-5,APOE,expression,celltype,T-CD8,NS,Not_signif
shigemizu2021,expression_celltype_T-CD8_NS,ENSG00000137642,308,2.5228194403314694e-5,0.8918495242626316,6.06547999949793e-7,0.021355492495345893,0.08676914849961871,0.1081246409949646,4.063083467568296,1e-5,SORL1,expression,celltype,T-CD8,NS,Not_signif
shigemizu2021,expression_subtype_B-memory-k_COV,ENSG00000130203,118,3.732002445007721e-124,0.9186524998059338,3.776611125200937e-126,0.009224208374848459,0.07212329181922153,0.08134750019406999,7.818913980291172,1e-5,APOE,expression,subtype,B-memory-k,COV,Not_signif
shigemizu2021,expression_subtype_B-memory-k_COV,ENSG00000137642,308,2.2255087145794832e-5,0.7867463111348432,1.072384209957841e-6,0.037734682599838636,0.17549567879396188,0.21323036139380053,4.650779248762314,1e-5,SORL1,expression,subtype,B-memory-k,COV,Not_signif
shigemizu2021,expression_subtype_B-memory-k_IAV,ENSG00000130203,118,3.7295399292788313e-124,0.9180463382978719,8.86102657952955e-126,0.02175169214916971,0.06020196955294747,0.08195366170211718,2.7676913198334985,1e-5,APOE,expression,subtype,B-memory-k,IAV,Not_signif
shigemizu2021,expression_subtype_B-memory-k_IAV,ENSG00000137642,308,2.5390326695240256e-5,0.8975811119105541,6.555360490826457e-7,0.02309475488549262,0.07929808734120927,0.10239284222670189,3.433597270652211,1e-5,SORL1,expression,subtype,B-memory-k,IAV,Not_signif
shigemizu2021,expression_subtype_B-memory-k_NS,ENSG00000130203,118,3.6696339127436925e-124,0.9033001497156437,3.578127377889665e-126,0.008719773156580358,0.0879800771277589,0.09669985028433926,10.089720861759451,1e-5,APOE,expression,subtype,B-memory-k,NS,Not_signif
shigemizu2021,expression_subtype_B-memory-k_NS,ENSG00000137642,308,2.4408921976080084e-5,0.8628871771049342,8.603024808563535e-7,0.030306031460271356,0.10678152221033825,0.1370875536706096,3.5234412776981308,1e-5,SORL1,expression,subtype,B-memory-k,NS,Not_signif
shigemizu2021,expression_subtype_B-memory-l_COV,ENSG00000130203,118,3.785902663270797e-124,0.9319203288004451,3.218122208321189e-126,0.007861362813056697,0.060218308386507914,0.06807967119956461,7.6600342483230985,1e-5,APOE,expression,subtype,B-memory-l,COV,Not_signif
shigemizu2021,expression_subtype_B-memory-l_COV,ENSG00000137642,308,2.539150505940964e-5,0.8976227686184052,6.256810172140114e-7,0.02203832583074858,0.08031288836476967,0.10235121419551825,3.6442372701793233,1e-5,SORL1,expression,subtype,B-memory-l,COV,Not_signif
shigemizu2021,expression_subtype_B-memory-l_IAV,ENSG00000130203,118,3.657921660429497e-124,0.9004171157344665,3.445411322085944e-126,0.008389872503422402,0.09119301176210183,0.09958288426552424,10.869415682407846,1e-5,APOE,expression,subtype,B-memory-l,IAV,Not_signif
shigemizu2021,expression_subtype_B-memory-l_IAV,ENSG00000137642,308,2.554890228639934e-5,0.9031869655548526,7.10113600449031e-7,0.02503168539438137,0.07175509003487993,0.0967867754292613,2.8665704647672716,1e-5,SORL1,expression,subtype,B-memory-l,IAV,Not_signif
shigemizu2021,expression_subtype_B-memory-l_NS,ENSG00000130203,118,3.6968645425713637e-124,0.9100031158929417,3.856319606551203e-126,0.009411953455404331,0.0805849306516585,0.08999688410706283,8.561977174396963,1e-5,APOE,expression,subtype,B-memory-l,NS,Not_signif
shigemizu2021,expression_subtype_B-memory-l_NS,ENSG00000137642,308,2.487164515538472e-5,0.879245044050573,7.85605228598707e-7,0.027679117663522424,0.09305018103552025,0.12072929869904267,3.3617466483820984,1e-5,SORL1,expression,subtype,B-memory-l,NS,Not_signif
shigemizu2021,expression_subtype_B-naive-k_COV,ENSG00000130203,118,3.7814489615532032e-124,0.930824026138122,3.163032025938016e-126,0.0077245222190909174,0.06145145164275947,0.06917597386185038,7.955372500694491,1e-5,APOE,expression,subtype,B-naive-k,COV,Not_signif
shigemizu2021,expression_subtype_B-naive-k_COV,ENSG00000137642,308,2.5365276066899997e-5,0.8966955395778465,6.701794440474435e-7,0.023612049678151167,0.07966637528849195,0.10327842496664312,3.373971187355636,1e-5,SORL1,expression,subtype,B-naive-k,COV,Not_signif
shigemizu2021,expression_subtype_B-naive-k_IAV,ENSG00000130203,118,3.750099236171543e-124,0.9231071224076284,5.94390210224877e-126,0.014568911155440475,0.06232396643695014,0.07689287759239061,4.2778740135069375,1e-5,APOE,expression,subtype,B-naive-k,IAV,Not_signif
shigemizu2021,expression_subtype_B-naive-k_IAV,ENSG00000137642,308,2.210174755122874e-5,0.7813255567884113,1.3148836035363235e-6,0.04631050710439226,0.17234051947604215,0.2186510265804344,3.7214129201296684,1e-5,SORL1,expression,subtype,B-naive-k,IAV,Not_signif
shigemizu2021,expression_subtype_B-naive-k_NS,ENSG00000130203,118,3.7360071793020443e-124,0.9196382867191925,3.585955781572092e-126,0.008755416974649894,0.07160629630615965,0.08036171328080954,8.178513543499509,1e-5,APOE,expression,subtype,B-naive-k,NS,Not_signif
shigemizu2021,expression_subtype_B-naive-k_NS,ENSG00000137642,308,2.0036138371180947e-5,0.7083035824414837,7.494263038919555e-7,0.0262277478599153,0.2654478841339263,0.2916756319938416,10.12087982360158,1e-5,SORL1,expression,subtype,B-naive-k,NS,Not_signif
shigemizu2021,expression_subtype_B-naive-l_COV,ENSG00000130203,118,3.761147620467353e-124,0.9258267417009489,4.187061607527864e-126,0.010242747121745019,0.06393051117730088,0.07417325829904589,6.241539541826477,1e-5,APOE,expression,subtype,B-naive-l,COV,Not_signif
shigemizu2021,expression_subtype_B-naive-l_COV,ENSG00000137642,308,2.4379791402251334e-5,0.8618573733863116,7.405565050554037e-7,0.026067586885562086,0.11204991938021924,0.13811750626578134,4.298438511862398,1e-5,SORL1,expression,subtype,B-naive-l,COV,Not_signif
shigemizu2021,expression_subtype_B-naive-l_IAV,ENSG00000130203,118,3.759584221993722e-124,0.9254419027472888,3.876863235461471e-126,0.00947802756526826,0.06508006968746466,0.07455809725273292,6.866414899018357,1e-5,APOE,expression,subtype,B-naive-l,IAV,Not_signif
shigemizu2021,expression_subtype_B-naive-l_IAV,ENSG00000137642,308,2.5330395769956124e-5,0.8954624756598261,7.271586720638575e-7,0.025627121616890354,0.07888434516884114,0.1045114667857315,3.0781586144598445,1e-5,SORL1,expression,subtype,B-naive-l,IAV,Not_signif
shigemizu2021,expression_subtype_B-naive-l_NS,ENSG00000130203,118,3.784692029943502e-124,0.9316223248873028,3.326196179086788e-126,0.008127360706187928,0.060250314406505176,0.0683776751126931,7.413269397608057,1e-5,APOE,expression,subtype,B-naive-l,NS,Not_signif
shigemizu2021,expression_subtype_B-naive-l_NS,ENSG00000137642,308,2.542086459419611e-5,0.8986606664050358,6.565580505031699e-7,0.02313200079852373,0.07818125537379529,0.10131325617231902,3.379787855566077,1e-5,SORL1,expression,subtype,B-naive-l,NS,Not_signif
shigemizu2021,expression_subtype_Dendritic-classic_COV,ENSG00000130203,118,3.7085352514761173e-124,0.9128759237401608,3.487554013946808e-126,0.00850618412858055,0.07861789213124415,0.0871240762598247,9.242439493766675,1e-5,APOE,expression,subtype,Dendritic-classic,COV,Not_signif
shigemizu2021,expression_subtype_Dendritic-classic_COV,ENSG00000137642,308,2.5449060368960447e-05,0.899657423759438,6.336355841127858e-7,0.022321848372234172,0.07799464517237463,0.10031649354460881,3.4940943900233212,1e-5,SORL1,expression,subtype,Dendritic-classic,COV,Not_signif
shigemizu2021,expression_subtype_Dendritic-classic_IAV,ENSG00000130203,118,3.783077865134382e-124,0.9312249895267699,2.975845584858835e-126,0.0072636928478330125,0.06151131762540905,0.06877501047324205,8.468325810852507,1e-5,APOE,expression,subtype,Dendritic-classic,IAV,Not_signif
shigemizu2021,expression_subtype_Dendritic-classic_IAV,ENSG00000137642,308,2.5193248367657923e-5,0.8906141363955055,6.833742278265226e-7,0.024072881737006866,0.0852871052448925,0.10935998698189936,3.5428706116967277,1e-5,SORL1,expression,subtype,Dendritic-classic,IAV,Not_signif
shigemizu2021,expression_subtype_Dendritic-classic_NS,ENSG00000130203,118,3.734567367840394e-124,0.919283869374085,3.126448206391381e-126,0.0076228273254692605,0.07309330330046541,0.08071613062593468,9.588739214418162,1e-5,APOE,expression,subtype,Dendritic-classic,NS,Not_signif
shigemizu2021,expression_subtype_Dendritic-classic_NS,ENSG00000137642,308,2.5466386444417183e-5,0.9002699230888151,6.675445361837452e-7,0.023522387073379242,0.0761815559068249,0.09970394298020414,3.238683032856011,1e-5,SORL1,expression,subtype,Dendritic-classic,NS,Not_signif
shigemizu2021,expression_subtype_Dendritic-plasmacytoid_COV,ENSG00000130203,118,3.4328351414833525e-124,0.8450108569365671,4.7346309775935904e-126,0.011511071053603888,0.14347807200983298,0.15498914306343686,12.464354649684214,1e-5,APOE,expression,subtype,Dendritic-plasmacytoid,COV,Not_signif
shigemizu2021,expression_subtype_Dendritic-plasmacytoid_COV,ENSG00000137642,308,2.5208650270795716e-5,0.8911586137277546,6.889412368383635e-7,0.024270424796284183,0.08454506388445424,0.10881548868073843,3.4834604088758323,1e-5,SORL1,expression,subtype,Dendritic-plasmacytoid,COV,Not_signif
shigemizu2021,expression_subtype_Dendritic-plasmacytoid_IAV,ENSG00000130203,118,3.7172722309477337e-124,0.9150265782883887,8.133911416613528e-126,0.019957044610741687,0.0650163771008913,0.08497342171163298,3.257815892534351,1e-5,APOE,expression,subtype,Dendritic-plasmacytoid,IAV,Not_signif
shigemizu2021,expression_subtype_Dendritic-plasmacytoid_IAV,ENSG00000137642,308,2.5019587532835696e-5,0.8844749997437399,7.15289914073382e-7,0.02519612677301672,0.09030313860579611,0.11549926537881283,3.584008741474679,1e-5,SORL1,expression,subtype,Dendritic-plasmacytoid,IAV,Not_signif
shigemizu2021,expression_subtype_Dendritic-plasmacytoid_NS,ENSG00000130203,118,3.572210031039252e-124,0.8793187365768866,2.5194407863221563e-125,0.061958669156481,0.058722594266605685,0.12068126342308669,0.9477704260932013,1e-5,APOE,expression,subtype,Dendritic-plasmacytoid,NS,Not_signif
shigemizu2021,expression_subtype_Dendritic-plasmacytoid_NS,ENSG00000137642,308,2.5313680173855603e-5,0.8948715575706561,6.908912612340322e-7,0.024343146470485945,0.08075929138742383,0.10510243785790976,3.3175370934623345,1e-5,SORL1,expression,subtype,Dendritic-plasmacytoid,NS,Not_signif
shigemizu2021,expression_subtype_Mono-cd14_COV,ENSG00000130203,118,3.447542571223482e-126,0.008486311699710786,4.025647726478583e-124,0.9909342878086115,5.794004916615949e-4,0.9915136883002731,5.84701224682519e-4,1e-5,APOE,expression,subtype,Mono-cd14,COV,Distinct
shigemizu2021,expression_subtype_Mono-cd14_COV,ENSG00000137642,308,2.486441764751093e-5,0.8789895422355879,9.619097337137272e-7,0.033917694747066,0.08706693668996457,0.12098463143703056,2.567006317476696,1e-5,SORL1,expression,subtype,Mono-cd14,COV,Not_signif
shigemizu2021,expression_subtype_Mono-cd14_IAV,ENSG00000130203,118,2.152218757572297e-124,0.5297802375284673,1.7609202181046511e-124,0.43342319821272435,0.03679656425881804,0.4702197624715424,0.08489754219560317,1e-5,APOE,expression,subtype,Mono-cd14,IAV,Not_signif
shigemizu2021,expression_subtype_Mono-cd14_IAV,ENSG00000137642,308,2.533866918022697e-5,0.8957549514865193,7.230795411559424e-7,0.025483067453316664,0.0787359193114423,0.10421898676475896,3.089734760372998,1e-5,SORL1,expression,subtype,Mono-cd14,IAV,Not_signif
shigemizu2021,expression_subtype_Mono-cd14_NS,ENSG00000130203,118,5.198183441574775e-125,0.12795608479411377,3.506589491781266e-124,0.8631570005373592,0.008886914668518351,0.8720439152058775,0.010295826440596316,1e-5,APOE,expression,subtype,Mono-cd14,NS,Distinct
shigemizu2021,expression_subtype_Mono-cd14_NS,ENSG00000137642,308,2.5607527637734256e-5,0.9052594480663598,6.393399376506647e-7,0.022529314352454977,0.0721849907136107,0.09471430506606568,3.2040473839695367,1e-5,SORL1,expression,subtype,Mono-cd14,NS,Not_signif
shigemizu2021,expression_subtype_Mono-cd14-infected_IAV,ENSG00000130203,118,3.671957501392435e-124,0.9038721135747627,1.4574807831917812e-125,0.03581636285238549,0.06031152357283511,0.0961278864252206,1.683909776696328,1e-5,APOE,expression,subtype,Mono-cd14-infected,IAV,Not_signif
shigemizu2021,expression_subtype_Mono-cd14-infected_IAV,ENSG00000137642,308,2.4269685032871338e-5,0.8579649698484297,1.883592303183566e-6,0.06651194379467638,0.07549693307955807,0.14200887687423447,1.1350883581544169,1e-5,SORL1,expression,subtype,Mono-cd14-infected,IAV,Not_signif
shigemizu2021,expression_subtype_Mono-cd16_COV,ENSG00000130203,118,3.7637228064428647e-124,0.9264606375969802,3.703078351699129e-126,0.009050838260588135,0.06448852414245684,0.07353936240304498,7.1251438027869805,1e-5,APOE,expression,subtype,Mono-cd16,COV,Not_signif
shigemizu2021,expression_subtype_Mono-cd16_COV,ENSG00000137642,308,2.5658900643818213e-5,0.9070755507292558,6.210900267724747e-7,0.02188532838773395,0.07101284089233917,0.09289816928007312,3.24476926433234,1e-5,SORL1,expression,subtype,Mono-cd16,COV,Not_signif
shigemizu2021,expression_subtype_Mono-cd16_IAV,ENSG00000130203,118,3.761616242581083e-124,0.925942095557916,4.824653956996471e-126,0.01181390153451708,0.06224400290756824,0.07405790444208532,5.268708455518087,1e-5,APOE,expression,subtype,Mono-cd16,IAV,Not_signif
shigemizu2021,expression_subtype_Mono-cd16_IAV,ENSG00000137642,308,2.558244080103711e-5,0.9043725957210861,6.580660457910079e-7,0.02319108156882788,0.07241008220323909,0.09560116377206697,3.1223245016984706,1e-5,SORL1,expression,subtype,Mono-cd16,IAV,Not_signif
shigemizu2021,expression_subtype_Mono-cd16_NS,ENSG00000130203,118,3.7720064624538313e-124,0.9284997041340846,4.768098806413522e-126,0.0116771088015328,0.059823187064383394,0.07150029586591619,5.123116353641467,1e-5,APOE,expression,subtype,Mono-cd16,NS,Not_signif
shigemizu2021,expression_subtype_Mono-cd16_NS,ENSG00000137642,308,2.5540271209837634e-5,0.9028818457590253,7.192912503003016e-7,0.02535614660970752,0.07173574806880632,0.09709189467851384,2.829126569308545,1e-5,SORL1,expression,subtype,Mono-cd16,NS,Not_signif
shigemizu2021,expression_subtype_NK-CD56-bright_COV,ENSG00000130203,118,3.7424053690742384e-124,0.9212132355878144,6.030235004039861e-126,0.014779741185697685,0.0640070232265029,0.07878676441220059,4.330726933732934,1e-5,APOE,expression,subtype,NK-CD56-bright,COV,Not_signif
shigemizu2021,expression_subtype_NK-CD56-bright_COV,ENSG00000137642,308,2.5684720565931623e-5,0.907988318598617,6.407834883852735e-7,0.022583128514042674,0.06940222738328641,0.09198535589732909,3.0731892324011096,1e-5,SORL1,expression,subtype,NK-CD56-bright,COV,Not_signif
shigemizu2021,expression_subtype_NK-CD56-bright_IAV,ENSG00000130203,118,3.660627503926861e-124,0.9010831736831322,2.8581209793927186e-126,0.006943445328287102,0.09197338098860298,0.09891682631689008,13.246072610942868,1e-5,APOE,expression,subtype,NK-CD56-bright,IAV,Not_signif
shigemizu2021,expression_subtype_NK-CD56-bright_IAV,ENSG00000137642,308,2.5103303487105225e-5,0.8874344677419198,7.004339502670773e-7,0.024673385903045037,0.08786634261759851,0.11253972852064355,3.5611789546385118,1e-5,SORL1,expression,subtype,NK-CD56-bright,IAV,Not_signif
shigemizu2021,expression_subtype_NK-CD56-bright_NS,ENSG00000130203,118,3.1124627511504333e-124,0.7661494677534393,3.19400073582448e-126,0.007635990275907047,0.2262145419706566,0.23385053224656366,29.624781304974295,1e-5,APOE,expression,subtype,NK-CD56-bright,NS,Not_signif
shigemizu2021,expression_subtype_NK-CD56-bright_NS,ENSG00000137642,308,2.3803277758964645e-5,0.8414768653611873,9.005233093064967e-7,0.03170788109393474,0.1267905497438096,0.15849843083774434,3.9987077461339036,1e-5,SORL1,expression,subtype,NK-CD56-bright,NS,Not_signif
shigemizu2021,expression_subtype_NK-CD56-dim_COV,ENSG00000130203,118,3.5255992999643414e-124,0.8678452541098459,3.235359725473162e-126,0.007839697149465256,0.12431504874070923,0.13215474589017448,15.857123862136529,1e-5,APOE,expression,subtype,NK-CD56-dim,COV,Not_signif
shigemizu2021,expression_subtype_NK-CD56-dim_COV,ENSG00000137642,308,2.4416902639693392e-5,0.8631693039560693,1.966041994154928e-6,0.06943477513145213,0.06736953796784537,0.1368043130992975,0.9702564434075446,1e-5,SORL1,expression,subtype,NK-CD56-dim,COV,Not_signif
shigemizu2021,expression_subtype_NK-CD56-dim_IAV,ENSG00000130203,118,3.7661644050177583e-124,0.9270616502349405,3.679772788733685e-126,0.008994014551201034,0.06394433521384622,0.07293834976504726,7.109654409588128,1e-5,APOE,expression,subtype,NK-CD56-dim,IAV,Not_signif
shigemizu2021,expression_subtype_NK-CD56-dim_IAV,ENSG00000137642,308,2.5231432853250374e-5,0.8919640076849611,7.068329258369438e-7,0.024904358669410997,0.08310569537984813,0.10801005404925913,3.3369939970356857,1e-5,SORL1,expression,subtype,NK-CD56-dim,IAV,Not_signif
shigemizu2021,expression_subtype_NK-CD56-dim_NS,ENSG00000130203,118,3.7494396009065927e-124,0.9229447496348245,6.637170383101845e-126,0.01627697405348914,0.06077827631168113,0.07705525036517027,3.734003391045074,1e-5,APOE,expression,subtype,NK-CD56-dim,NS,Not_signif
shigemizu2021,expression_subtype_NK-CD56-dim_NS,ENSG00000137642,308,2.4949168600120845e-5,0.8819855987728734,6.370747560268604e-7,0.0224258592673356,0.09556295571643436,0.11798881498376997,4.261284019365387,1e-5,SORL1,expression,subtype,NK-CD56-dim,NS,Not_signif
shigemizu2021,expression_subtype_NK-innate_lymphoid_COV,ENSG00000130203,118,3.783176704036361e-124,0.9312493192547696,4.158789674208971e-126,0.010178512578360856,0.05857216816687188,0.06875068074523273,5.754491898098564,1e-5,APOE,expression,subtype,NK-innate,lymphoid,Not_signif
shigemizu2021,expression_subtype_NK-innate_lymphoid_COV,ENSG00000137642,308,2.4792889286013835e-5,0.876460921512573,7.323352992906998e-7,0.025791284206465603,0.09772226905637588,0.12351355326284148,3.7889648407611256,1e-5,SORL1,expression,subtype,NK-innate,lymphoid,Not_signif
shigemizu2021,expression_subtype_NK-innate_lymphoid_IAV,ENSG00000130203,118,3.7803268804188187e-124,0.9305478198241454,3.552383504917658e-126,0.008683614738564912,0.06076856543726787,0.06945218017583278,6.998072492482632,1e-5,APOE,expression,subtype,NK-innate,lymphoid,Not_signif
shigemizu2021,expression_subtype_NK-innate_lymphoid_IAV,ENSG00000137642,308,2.4423948765346448e-5,0.8634183936733559,7.735708089127694e-7,0.02723741644510027,0.10931899236196906,0.13655640880706932,4.013559530593233,1e-5,SORL1,expression,subtype,NK-innate,lymphoid,Not_signif
shigemizu2021,expression_subtype_NK-innate_lymphoid_NS,ENSG00000137642,308,2.548877376875643e-5,0.9010613441569374,6.996723065798363e-7,0.024660074756867614,0.07425239264012003,0.09891246739698764,3.0110368022887437,1e-5,SORL1,expression,subtype,NK-innate,lymphoid,Not_signif
shigemizu2021,expression_subtype_NK-memory-like_COV,ENSG00000130203,118,3.7032999892368077e-124,0.9115872357464766,1.1534248816772621e-125,0.028332093946531047,0.06008067030699296,0.08841276425352401,2.1205870071015056,1e-5,APOE,expression,subtype,NK-memory-like,COV,Not_signif
shigemizu2021,expression_subtype_NK-memory-like_COV,ENSG00000137642,308,2.4316646835859034e-5,0.8596251307376128,6.59217229150071e-7,0.02318702461305742,0.11716286878526548,0.1403498933983229,5.0529496880460885,1e-5,SORL1,expression,subtype,NK-memory-like,COV,Not_signif
